seq_id,mean_n_hydrophobic,std_n_hydrophobic,occ_n_hydrophobic_gt0,mean_n_polar,std_n_polar,occ_n_polar_gt0,mean_n_pos_charged,std_n_pos_charged,occ_n_pos_charged_gt0,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,mean_n_other,std_n_other,occ_n_other_gt0,mean_n_total,std_n_total,occ_n_total_gt0,mean_frac_hydrophobic,std_frac_hydrophobic
nonb_006_nb,4.5692508355751205,1.079308848617974,1.0,1.1189369854080051,0.693838006632737,0.8163365125947665,0.8619874459933154,0.7011935198879253,0.6831336104997147,0.0004891171435558,0.0221105836190671,0.0004891171435558,0.0,0.0,0.0,6.5506643841199965,1.3265682523174327,1.0,0.7017143983884018,0.1150485652470788
nonb_008_nb,4.262329827993804,1.0081522523147932,0.999918480476074,2.3363495557185945,0.5498113042623801,1.0,1.8381022254830035,0.4419945436736273,0.9980435314257764,0.7697073449091058,0.4210201279061141,0.7697073449091058,0.0,0.0,0.0,9.206488954104508,1.4318565045368612,1.0,0.4606175429237302,0.0756438096354145
nonb_009_nb,6.802804271623054,0.995710353270644,1.0,1.5666422108094888,0.5826399465374417,0.991440449987772,2.044917257683215,0.4979988151022059,0.9980435314257764,0.0,0.0,0.0,0.0,0.0,0.0,10.414363740115755,1.1501304808639223,1.0,0.6526769474739639,0.0585361094505875
nonb_010_nb,6.756827260128801,1.0502037098336603,1.0,0.1512187168826934,0.3710051782315268,0.1467351430667645,1.7702779815765877,0.983380413962718,0.9130186679709792,0.9851634466454716,0.1222395522520864,0.9850004075976196,0.0,0.0,0.0,9.663487405233552,1.5341251798871292,1.0,0.7040871013174755,0.0794743504289884
nonb_011_nb,4.859623379799462,1.5585178421146386,0.999918480476074,0.6672373033341485,0.9404569824271802,0.4071900220102714,1.079481535827831,0.4896837021945734,0.9302192875193608,0.3859134262655906,0.4868102851147901,0.3859134262655906,0.0,0.0,0.0,6.992255645227032,1.6366896775811806,1.0,0.6876671076719989,0.1387027467957713
nonb_013_nb,3.8237547892720314,0.9861252279625904,1.0,3.979538599494579,0.5786805102964101,1.0,1.321594521887992,0.4748770814989539,0.999918480476074,0.1354039292410532,0.3563917607157981,0.1304312382815684,0.0,0.0,0.0,9.260291839895656,1.2594434401821897,1.0,0.4080518577461595,0.0651240052102549
nonb_014_nb,3.3157251161653214,1.413988639484936,0.9828808999755442,3.99836960952148,0.7965835273634008,0.999836960952148,0.5737344093910491,0.7630315229223256,0.4125703105893861,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,0.0,0.0,0.0,7.887910654601777,1.3339102796159756,1.0,0.412865091123834,0.1492936115653028
nonb_017_nb,5.630798076139236,1.351275841506752,1.0,1.1418439716312057,0.7534162562741819,0.8869324203146653,1.4136300644004238,0.5560784160493706,0.992174125703106,0.0860846172658351,0.2804889586704436,0.0860846172658351,0.0,0.0,0.0,8.2723567294367,1.398943812164804,1.0,0.6775341464690939,0.1013035719637875
nonb_018_nb,5.750387217738648,1.4935988976192944,0.999918480476074,1.6992744762370589,0.6841450268578991,0.9802722752099128,1.2082008641069537,0.4813515076442321,0.966903073286052,0.0,0.0,0.0,0.0,0.0,0.0,8.65786255808266,1.6032963404043257,1.0,0.6593200204413214,0.1010455055199903
nonb_019_nb,4.664710198092443,1.293421757293299,0.9984511290454064,2.868101410287764,0.4866011073077513,0.9977174533300726,0.8032933887666096,0.4794927949752538,0.7679954349066601,0.0,0.0,0.0,0.0,0.0,0.0,8.336104997146817,1.5263570897188303,1.0,0.5504271757878996,0.0912182134715113
nonb_021_nb,5.460503790657863,1.784730348933689,0.999673921904296,1.466943833048015,1.0065144346250483,0.8730741012472487,0.5730822531996413,0.558856143498331,0.5394146898182115,0.0,0.0,0.0,0.0,0.0,0.0,7.500529876905519,1.373292949583969,1.0,0.7249438421057399,0.1882285469370967
nonb_022_nb,5.561832558897856,1.1726291408570393,1.0,0.6208526942202658,0.7476811728844351,0.4609929078014184,1.1141273334963724,0.7494582012541918,0.7866634058857096,0.0531507295997391,0.2243339687670027,0.0531507295997391,0.0,0.0,0.0,7.349963316214233,1.2206147389886377,1.0,0.765372161917772,0.1564879583478333
nonb_023_nb,6.570310589386158,1.1382078045464077,1.0,1.0033423004809652,0.2457535274551442,0.9772560528246516,1.0091301866797098,0.097652155708204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.582783076546834,1.1056036738525772,1.0,0.7612804211177898,0.0499556546446696
nonb_024_nb,5.068802478193527,1.1448428962368795,1.0,2.828401402135812,0.5021990405957646,0.999918480476074,0.5091709464416728,0.5722957980964889,0.4706937311486101,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,0.0,0.0,0.0,8.406456346294938,1.2378177433464632,1.0,0.5996344309929539,0.0841869006031769
nonb_025_nb,5.684519442406456,1.0526643554428632,1.0,0.4427325344419988,0.7882792457957829,0.2980353794733839,2.319311975218065,0.7558502567221956,0.99959240238037,0.0166299828808999,0.127880516695394,0.0166299828808999,0.0,0.0,0.0,8.46319393494742,1.2527017207524809,1.0,0.6729079404061062,0.0894358829245199
nonb_026_nb,4.49604630308959,0.872884287025432,1.0,3.728213907230782,0.6840402588951229,1.0,0.7175348495964784,0.6228089173822615,0.6383793918643516,0.0002445585717779,0.0156364562124194,0.0002445585717779,0.0,0.0,0.0,8.942039618488629,1.1615911736402127,1.0,0.501964353590668,0.0717581341862795
nonb_029_nb,4.3696095214803945,1.4637320969199217,0.999673921904296,1.9695932175756092,0.9444356903166344,0.9535338713621913,1.1500774435477297,0.5326777753277172,0.941958098964702,0.0696176734327871,0.254501577556197,0.0696176734327871,0.0,0.0,0.0,7.558897856036521,1.4123157273156106,1.0,0.5716165832392293,0.13560260519225
nonb_032_nb,4.224341729844298,0.9586975366497118,1.0,0.9878535909350288,0.4511870510529431,0.9067416646286786,2.2005380288579115,0.6571016226682211,0.999918480476074,0.0001630390478519,0.0127676335364403,0.0001630390478519,0.0,0.0,0.0,7.41289638868509,1.1952761492921902,1.0,0.568196158523867,0.0818882366282708
nonb_046_nb,6.021032037172903,1.2983479835149487,1.0,1.1418439716312057,0.6844766717165833,0.8795141436374011,1.4912366511779571,0.5901150307966705,0.9864677590282872,0.1711910002445585,0.37667577793087,0.1711910002445585,0.0,0.0,0.0,8.825303660226623,1.375780257474077,1.0,0.6798768342605467,0.0922157144767403
nonb_047_nb,4.412081193445831,1.0824767412088434,0.99959240238037,2.643841199967392,0.6469915329801982,0.9885057471264368,1.6258253851797506,0.5516110613654429,0.9651096437596804,0.0,0.0,0.0,0.0,0.0,0.0,8.681747778592973,1.076799183046079,1.0,0.5078682496999934,0.1121800569728926
nonb_048_nb,4.381511371973588,1.1102333739117438,1.0,0.0815195239259802,0.2739290605115013,0.0814380044020542,2.523599902176571,0.7439831106020907,0.9973098557104426,1.272682807532404,0.4486218863029146,0.9985326485693324,0.0,0.0,0.0,8.259313605608543,1.387506806549496,1.0,0.5295016033032663,0.095009914413726
nonb_049_nb,4.247167196543572,1.3002934077053945,1.0,1.9616858237547887,0.2148008982090703,1.0,2.5596315317518545,0.5006826296817961,1.0,0.003912937148447,0.0624309704499245,0.003912937148447,0.0,0.0,0.0,8.772397489198664,1.224346568682567,1.0,0.4747992567019224,0.094298315870836
nonb_050_nb,3.7141110295915873,1.29909536347884,0.9982065704736284,0.5973750713295835,0.5822316380841415,0.5543327626966659,1.7414200701067906,0.7780401108876432,0.9645390070921984,0.0696176734327871,0.255141394278343,0.0694546343849352,0.0,0.0,0.0,6.122523844460749,1.749001896872427,0.9985326485693324,0.6080082389418413,0.1483459430957106
nonb_051_nb,4.787967718268526,1.2223131365171227,0.999918480476074,0.6133528980190756,0.5225128812173997,0.59541860275536,1.838917420722263,0.6403271168780642,0.999918480476074,0.3475177304964539,0.4761818533785679,0.3475177304964539,0.0,0.0,0.0,7.587755767506318,1.4413984483614852,1.0,0.6306989960756162,0.1144366703118553
nonb_052_nb,5.345805820494008,1.42343782558007,0.999918480476074,0.5928099779897286,0.5176501451612041,0.5796038151137197,1.7503872177386484,0.5694374780331424,0.9947012309448112,0.2727643270563299,0.4453806786804266,0.2727643270563299,0.0,0.0,0.0,7.961767343278715,1.5099752249876297,1.0,0.6646250683729286,0.0974163826357225
nonb_053_nb,4.3056166951985,1.1811970462324537,0.999918480476074,1.4022988505747127,0.6960775388096951,0.958098964702046,1.892231189369854,0.4193814355513586,0.999918480476074,0.1135566968288905,0.3172720810821556,0.1135566968288905,0.0,0.0,0.0,7.713703431971957,1.339631932999296,1.0,0.5531398220992254,0.0963691626430341
nonb_054_nb,2.693242031466536,1.2492002745224018,0.9964946604711828,3.143066764490096,1.008721963202865,0.999918480476074,2.462541778756012,0.6995752678151095,1.0,0.4164832477378332,0.4966002528637324,0.4146898182114616,0.0,0.0,0.0,8.715333822450477,1.5061068510919453,1.0,0.2998714407066082,0.1010055340062057
nonb_056_nb,4.0811934458302765,1.2968577423561574,0.99959240238037,1.0882041248879106,1.2333033625432923,0.5812342055922394,1.566723730333415,0.9721874809640147,0.8556289231270889,0.003912937148447,0.0624309704499245,0.003912937148447,0.0,0.0,0.0,6.740034238200049,1.7586031919481573,0.999918480476074,0.6089554031287951,0.1367278524081905
nonb_066_nb,5.406374826771011,1.3341652298589728,1.0,0.2359175022417869,0.5331785319265341,0.185538436455531,1.338713621912448,0.8178754586313246,0.90144289557349,0.4406130268199233,0.5165782306659893,0.4304230863291758,0.0,0.0,0.0,7.42161897774517,1.5633516450602196,1.0,0.7296670612884846,0.1141751195243035
nonb_067_nb,4.6873726257438655,1.2837463650350027,1.0,3.05779734246352,0.9124029515610032,0.9992663242846662,1.5351756745740606,0.4987611371370666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280345642781446,1.3861774201368973,1.0,0.5032798062511928,0.1146942831073798
nonb_068_nb,3.856118040270645,1.370984902872007,0.999429363332518,2.021521154316458,0.6955305974845464,0.9773375723485774,1.7780223363495558,0.4967125005629761,0.970816010434499,0.0017119100024455,0.0413398036592956,0.0017119100024455,0.0,0.0,0.0,7.657373440939104,1.3449888144222355,1.0,0.494389774604986,0.1380314229438913
nonb_071_nb,5.660063585228662,1.2114257668363118,1.0,0.9470123094481128,0.6744204267149911,0.7483492296404989,1.2195320779326648,0.4415635929622884,0.995842504279775,0.1999673921904296,0.4066456969280546,0.1972772479008722,0.0,0.0,0.0,8.02657536479987,1.3140987409723548,1.0,0.7032866836975421,0.0924870638077734
nonb_072_nb,4.257601695606097,1.0692184353229974,0.9993478438085922,4.157821798320698,1.1239500865488472,1.0,1.0887747615553924,0.285562531606623,1.0,0.0013043123828156,0.0360917047536372,0.0013043123828156,0.0,0.0,0.0,9.505502567865005,1.263336891257703,1.0,0.4478993120409114,0.0961050324000294
nonb_073_nb,4.410613842015163,1.2168063778975082,1.0,1.3238770685579195,0.7798428817671403,0.8837531588815521,1.1343441754300154,0.5337398181108206,0.9642944485204208,0.0951332844216189,0.3822058505914002,0.0651340996168582,0.0,0.0,0.0,6.963968370424717,1.4891273027808871,1.0,0.6346868763963407,0.1253087698243071
nonb_074_nb,2.926958506562322,1.1613372605091623,0.9871199152196952,1.1557838102225484,0.7611724371943779,0.8066356892475748,1.883834678405478,0.4174267380755261,0.9977174533300726,0.0052172495312627,0.0720418617096426,0.0052172495312627,0.0,0.0,0.0,5.971794244721611,1.3377354820111316,1.0,0.4819170933502065,0.1512370035375446
nonb_075_nb,5.466210157332681,1.690167984824179,1.0,0.9450558408738892,0.6315634507577267,0.7842993396918562,1.2915953370832314,0.6131599034450436,0.9667400342382,0.0,0.0,0.0,0.0,0.0,0.0,7.702861335289802,2.01878214215936,1.0,0.7071689736583354,0.1083925048000321
nonb_080_nb,3.832232819760333,1.0751017341328069,1.0,1.070106790576343,0.5329073378259666,0.8909268769870384,1.6753892557267465,0.6634429280767296,1.0,0.0004891171435558,0.0221105836190671,0.0004891171435558,0.0,0.0,0.0,6.5782179832069785,1.1358990079302451,1.0,0.5787457897753814,0.114165094352017
nonb_081_nb,2.4898508192712154,1.0426420789754995,0.9852449661693976,0.97546262329828,0.1735821928214194,0.9723648813890928,1.971223608054129,0.5485213553879471,1.0,0.1135566968288905,0.317528915977827,0.1134751773049645,0.0,0.0,0.0,5.5500937474525145,1.259769595449053,1.0,0.4346029028714281,0.1226125057547449
nonb_082_nb,7.446482432542594,0.96526516144727,0.999918480476074,0.2813238770685579,0.496843488808206,0.2589875275128393,1.4780304883019484,0.5688031894078471,0.999918480476074,0.0004075976196299,0.0201849320982353,0.0004075976196299,0.0,0.0,0.0,9.20624439553273,1.1725023208030043,0.999918480476074,0.8110694948919455,0.0654739750974704
nonb_085_nb,6.867938371239912,1.7055159210796658,0.9986141680932584,0.0682318415260454,0.265375012647748,0.065867775332192,1.529224749327464,0.5809587575400766,0.9954349066601452,0.9797016385424308,0.3018847493514929,0.9440776065867776,0.0,0.0,0.0,9.445096600635852,1.8194302093866497,0.9986956876171844,0.718660233456027,0.0866633644490493
nonb_086_nb,6.0776065867775335,1.3117636118938714,1.0,1.0663568924757478,0.9342964622176204,0.7180239667400342,2.054781120078258,0.4766656736644036,0.999755441428222,0.0,0.0,0.0,0.0,0.0,0.0,9.19874459933154,1.3285393354590769,1.0,0.6567200991448974,0.0928777539607985
nonb_087_nb,4.906741664628679,1.2156861935540546,1.0,3.037743539577729,0.6765906469167241,1.0,1.086818292981169,0.2940316226028948,0.9964131409472567,0.0909757887013939,0.2940222656061074,0.0891008396510964,0.0,0.0,0.0,9.12227928588897,1.3761344082048763,1.0,0.5338155879608557,0.0844290344283791
nonb_088_nb,6.572919214151789,1.037784721168964,1.0,2.2257275617510395,0.8128923860288423,1.0,1.8418521235835985,0.4604867259343456,0.9620119018504932,0.0,0.0,0.0,0.0,0.0,0.0,10.640498899486428,1.2745862059794424,1.0,0.6177078955753449,0.0647757564425363
nonb_089_nb,2.386891660552702,1.2578217716665177,0.937963642292329,1.3507785114534931,1.0965310645006756,0.7227520991277411,1.852286622646124,1.0321458856322512,0.9344583027635118,0.3709953533871362,0.4860992738254455,0.3696095214803945,0.0,0.0,0.0,5.960952148039455,2.734051645841488,0.9811689899730984,0.4071732836492665,0.1925549154652662
nonb_115_nb,7.509660063585229,1.3993093966369696,1.0,0.6809325833537132,0.4715056847635693,0.6784054781120078,0.9620934213744192,0.5947635303567282,0.8046792206733513,0.0012227928588897,0.0349470690690071,0.0012227928588897,0.0,0.0,0.0,9.153908861172251,1.5774202587477495,1.0,0.8224467691941403,0.0824417385029081
nonb_116_nb,4.790087225890601,1.6691953086597762,1.0,0.7740278796771827,0.7533304377145188,0.6037335941958099,1.8248145430830685,0.5723533553142579,0.9938045161816256,0.202412977908209,0.402001247921436,0.202331458384283,0.0,0.0,0.0,7.591342626559061,1.3869273024258038,1.0,0.6229441124892335,0.1507183049079779
nonb_117_nb,5.011901850493193,1.2732315727293029,1.0,0.6823999347843809,0.4899437188427707,0.6717208771500774,1.000163039047852,0.4658378968152208,0.9060079889133448,0.0,0.0,0.0,0.0,0.0,0.0,6.694464824325426,1.3339095771652312,1.0,0.744438177783739,0.0922542562976188
pair_0008_low_pkt,4.123991195891416,0.8750227094631507,1.0,0.0192386076465313,0.1373625990666825,0.0192386076465313,1.9933969185619955,0.1077668373709568,1.0,0.2829542675470775,0.4504344014659343,0.2829542675470775,0.0,0.0,0.0,6.41958098964702,0.9610247922735264,1.0,0.6388634302121708,0.0721286000514148
pair_0014_fail_gate,6.6741664628678565,0.847490089348185,1.0,0.0025271052417053,0.0502067623015339,0.0025271052417053,1.801907556859868,0.3991753302177647,0.999755441428222,1.000163039047852,0.0127676335364403,1.0,0.0,0.0,0.0,9.478764164017282,0.8946831740688376,1.0,0.7027537252653417,0.0449283668575804
pair_0052_nb,5.72805086818293,1.1099488470187018,1.0,0.7629412244232494,0.4277632757973478,0.7618814706122117,1.003831417624521,0.066849787246598,0.999918480476074,0.0,0.0,0.0,0.0,0.0,0.0,7.494823510230701,1.1375026274034588,1.0,0.7608890909820234,0.0644963977915382
pair_0065_low_pkt,5.048422597212032,1.032418080820598,1.0,0.2359175022417869,0.4869918501146786,0.2083639031548055,1.6822368957365288,0.7695899174465441,0.9775821309203554,0.0006521561914078,0.0255290204220579,0.0006521561914078,0.0,0.0,0.0,6.967229151381756,1.238588610497812,1.0,0.7283554135963037,0.1026308442218119
pair_0091_nb,5.313279530447542,0.983563741218156,1.0,0.9762778185375396,0.2002885432213392,0.9681258661449416,1.4596070758946769,0.5488105895354578,0.9814950680688024,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,0.0,0.0,0.0,7.749245944403684,1.1919638161684445,1.0,0.684758175214277,0.0678426114874774
pair_0246_nb,4.091546425368876,0.8639493758507104,1.0,2.7573978967962827,0.4842018862074061,0.999429363332518,0.9098394065378658,0.3054199652126154,0.9042145593869731,0.0,0.0,0.0,0.0,0.0,0.0,7.758783728703024,0.8775731269093586,1.0,0.5239516389247375,0.0790297189837344
pair_0263_fail_gate,4.9121219532077935,0.942431438799932,1.0,1.5597945707997063,0.6388734966893084,0.9960870628515528,2.020379880981495,0.7367704987945111,0.99959240238037,0.0002445585717779,0.0156364562124194,0.0002445585717779,0.0,0.0,0.0,8.492540963560772,1.2066251280892295,1.0,0.5764551210136927,0.0620128350238305
pair_0269_nb,3.631368712806717,1.1994757597619297,1.0,0.2277655498491888,0.4193905150943277,0.2277655498491888,1.8548137278878287,0.6541016470324349,0.9946197114208852,0.0,0.0,0.0,0.0,0.0,0.0,5.713947990543735,1.166124791142438,1.0,0.6270258895656303,0.1402663211082455
pair_0272_nb,5.36422923290128,1.220548495994733,1.0,0.8830194831662183,0.7674564476672754,0.6466943833048014,1.1543164587918806,0.7369903116399337,0.8466617754952311,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,0.0,0.0,0.0,7.401646694383305,1.259255673065898,1.0,0.7285147236846918,0.1323640219882941
pair_0276_nb,4.805005298769055,0.7909146548454731,1.0,1.5500122279285888,0.6248872074413017,0.99959240238037,1.008151952392598,0.0899193976002221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363169479090242,0.8551714262705036,1.0,0.6524271791268612,0.0745655983407441
pair_0288_nb,4.656313687128067,1.2302078971454644,1.0,1.7489198663079808,1.0809975642613203,0.9079644574875684,0.9993478438085922,0.0285441750898814,0.9992663242846662,0.0,0.0,0.0,0.0,0.0,0.0,7.40458139724464,1.1778042433678653,1.0,0.6293088391278658,0.1331821995777466
pair_0341_nb,4.500203798809815,0.8432522669945155,1.0,2.846172658351675,0.4940939030773955,0.999918480476074,1.011983370017119,0.2172998901150835,0.9824733023559142,0.0,0.0,0.0,0.0,0.0,0.0,8.35835982717861,0.976141997671814,1.0,0.5360057885919954,0.0634315834591583
pair_0351_nb,5.093013776799544,0.9934517517390976,1.0,1.0405152033912122,0.2164777933879754,0.9972283361865166,1.9970652971386649,0.0540933487635121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13059427732942,0.9634549985206748,1.0,0.6203853450246212,0.058335860668551
pair_0393_low_pkt,5.513002364066194,1.2981628233073657,0.999673921904296,1.5075405559631532,0.8506301041144217,0.9156272927366104,1.8460911388277488,0.4777105728199239,0.9929893209423656,0.6603896633243662,0.4788834580376599,0.6578625580826608,0.0,0.0,0.0,9.527023722181465,1.5743260843037938,0.999673921904296,0.5791589086710143,0.1063129371448617
pair_0450_nb,2.942365696584332,0.994164621996448,0.9930708404662916,1.7575609358441346,0.5182718478346716,0.9702453737670172,1.6072389337246271,0.7872008034621718,0.9360071737181056,0.0036683785766691,0.0604559473938449,0.0036683785766691,0.0,0.0,0.0,6.310833944729763,1.1446954713993711,1.0,0.4614380185179891,0.1229838298324018
pair_0482_low_pkt,4.634792532811608,0.8589185867024098,1.0,1.3612945300399446,0.6502467154648071,0.9277737018015816,1.9551642618407108,0.2077295665973063,1.0,0.0077443547729681,0.0876605940096149,0.0077443547729681,0.0,0.0,0.0,7.958995679465232,1.0734186074732135,1.0,0.5820205278630322,0.0742584392419267
pair_0502_nb,4.331295345235184,0.8580518711181297,1.0,1.7885383549360072,0.5882929290480886,0.9982880899975544,1.1907556859867938,0.3982549051733732,0.9979620119018504,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,0.0,0.0,0.0,7.310670905681911,1.007149512685239,1.0,0.5912484673917787,0.0772884030691981
pair_0506_nb,3.891823591750224,1.200168798291167,1.0,1.537784299339692,0.5340937487839562,0.9828808999755442,1.54512105649303,0.5007352135354933,1.0,0.3212684437922882,0.4669636290071953,0.3212684437922882,0.0,0.0,0.0,7.295997391375234,0.9824511162409516,1.0,0.530683734125896,0.1428932804370937
pair_0540_fail_gate,6.480639113067579,0.7761711509769175,1.0,1.07483492296405,0.2713608511945257,0.999836960952148,1.4022173310507866,0.5655427180656412,0.9607891089916036,0.0,0.0,0.0,0.0,0.0,0.0,8.957691367082417,0.970547014869305,1.0,0.7246869497358616,0.0566791739291028
pair_0549_nb,6.228499225564523,1.0151102901544036,1.0,1.107524252058368,0.6363346469878266,0.9184804760740196,1.777207141110296,0.4161204163670132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113230618733189,1.066613270191525,1.0,0.681130391713664,0.060188264663208
pair_0567_nb,4.651504035216434,1.0901778719530812,1.0,0.7970163854243091,0.4447616174590176,0.7790005706366675,1.2883345561261923,0.5531327792150954,0.9496209342137442,0.0169560609766038,0.1291067502989738,0.0169560609766038,0.0,0.0,0.0,6.75381103774354,1.1906578189122237,1.0,0.6873937525930679,0.1024571942176012
pair_0584_nb,7.469226379717942,0.9943646938619054,1.0,0.0046466128637808,0.0680075132075495,0.0046466128637808,1.2213255074590363,0.5278655002995695,0.9490502975462624,0.970979049482351,0.1678652285278316,0.970979049482351,0.0,0.0,0.0,9.66617754952311,1.128204594630192,1.0,0.7728487276787595,0.0526232937004402
pair_0602_nb,4.788212276840303,1.1120399617078702,1.0,1.843400994538192,0.822473791514281,0.9643759680443468,0.9777451699682074,0.6445920051742291,0.7815276758783729,0.0,0.0,0.0,0.0,0.0,0.0,7.609358441346703,1.274312613940506,1.0,0.6272483648431313,0.0920996475109315
